season,week,pair_id,celebrity_name,ballroom_partner,celebrity_age,celebrity_industry,celebrity_homestate,judge_score_1,judge_score_2,judge_score_3,judge_score_4,S_it,n_judges,placement,is_active,elim_week_by_score,is_withdraw,withdraw_week,is_cumulative_week,regime_mode,save_flag,is_finalist
10,4,7,Pamela Anderson,Damian Whitewood,42,Model,,7.5,7.5,8.5,,7.833333333333333,3,6,True,7,False,,False,Rank,0,False
10,5,7,Pamela Anderson,Damian Whitewood,42,Model,,7.0,6.0,8.0,,7.0,3,6,True,7,False,,False,Rank,0,False
10,6,7,Pamela Anderson,Damian Whitewood,42,Model,,9.6666,9.6666,10.6666,,9.999933333333333,3,6,True,7,False,,False,Rank,0,False
10,7,7,Pamela Anderson,Damian Whitewood,42,Model,,8.5,8.5,8.5,,8.5,3,6,True,7,False,,False,Rank,0,False
10,1,8,Nicole Scherzinger,Derek Hough,31,Singer/Rapper,Hawaii,9.0,7.0,9.0,,8.333333333333334,3,1,True,10,False,,False,Rank,0,True
10,2,8,Nicole Scherzinger,Derek Hough,31,Singer/Rapper,Hawaii,10.0,8.0,10.0,,9.333333333333334,3,1,True,10,False,,False,Rank,0,True
10,3,8,Nicole Scherzinger,Derek Hough,31,Singer/Rapper,Hawaii,8.0,6.0,9.0,,7.666666666666667,3,1,True,10,False,,False,Rank,0,True
10,4,8,Nicole Scherzinger,Derek Hough,31,Singer/Rapper,Hawaii,8.5,8.0,8.5,,8.333333333333334,3,1,True,10,False,,False,Rank,0,True
10,5,8,Nicole Scherzinger,Derek Hough,31,Singer/Rapper,Hawaii,10.0,9.0,10.0,,9.666666666666666,3,1,True,10,False,,False,Rank,0,True
10,6,8,Nicole Scherzinger,Derek Hough,31,Singer/Rapper,Hawaii,12.3333,10.3333,13.3333,,11.999966666666666,3,1,True,10,False,,False,Rank,0,True
10,7,8,Nicole Scherzinger,Derek Hough,31,Singer/Rapper,Hawaii,9.0,9.0,9.0,,9.0,3,1,True,10,False,,False,Rank,0,True
10,8,8,Nicole Scherzinger,Derek Hough,31,Singer/Rapper,Hawaii,10.0,9.5,10.0,,9.833333333333334,3,1,True,10,False,,False,Rank,0,True
10,9,8,Nicole Scherzinger,Derek Hough,31,Singer/Rapper,Hawaii,10.0,9.5,10.0,,9.833333333333334,3,1,True,10,False,,False,Rank,0,True
10,10,8,Nicole Scherzinger,Derek Hough,31,Singer/Rapper,Hawaii,9.5,9.5,9.7777,,9.592566666666666,3,1,True,10,False,,False,Rank,0,True
10,1,9,Erin Andrews,Maksim Chmerkoskiy,32,Sports Broadcaster,Maine,7.0,7.0,7.0,,7.0,3,3,True,10,False,,False,Rank,0,True
10,2,9,Erin Andrews,Maksim Chmerkoskiy,32,Sports Broadcaster,Maine,8.0,7.0,8.0,,7.666666666666667,3,3,True,10,False,,False,Rank,0,True
10,3,9,Erin Andrews,Maksim Chmerkoskiy,32,Sports Broadcaster,Maine,8.0,7.0,8.0,,7.666666666666667,3,3,True,10,False,,False,Rank,0,True
10,4,9,Erin Andrews,Maksim Chmerkoskiy,32,Sports Broadcaster,Maine,6.5,6.5,6.5,,6.5,3,3,True,10,False,,False,Rank,0,True
10,5,9,Erin Andrews,Maksim Chmerkoskiy,32,Sports Broadcaster,Maine,7.0,7.0,8.0,,7.333333333333333,3,3,True,10,False,,False,Rank,0,True
10,6,9,Erin Andrews,Maksim Chmerkoskiy,32,Sports Broadcaster,Maine,12.0,10.0,12.0,,11.333333333333334,3,3,True,10,False,,False,Rank,0,True
10,7,9,Erin Andrews,Maksim Chmerkoskiy,32,Sports Broadcaster,Maine,8.5,8.5,8.5,,8.5,3,3,True,10,False,,False,Rank,0,True
10,8,9,Erin Andrews,Maksim Chmerkoskiy,32,Sports Broadcaster,Maine,8.5,9.0,9.0,,8.833333333333334,3,3,True,10,False,,False,Rank,0,True
10,9,9,Erin Andrews,Maksim Chmerkoskiy,32,Sports Broadcaster,Maine,9.5,9.0,9.5,,9.333333333333334,3,3,True,10,False,,False,Rank,0,True
10,10,9,Erin Andrews,Maksim Chmerkoskiy,32,Sports Broadcaster,Maine,9.2222,8.8888,8.8888,,8.999933333333333,3,3,True,10,False,,False,Rank,0,True
10,1,10,Kate Gosselin,Tony Dovolani,35,TV Personality,Pennsylvania,6.0,5.0,5.0,,5.333333333333333,3,8,True,5,False,,False,Rank,0,False
10,2,10,Kate Gosselin,Tony Dovolani,35,TV Personality,Pennsylvania,5.0,5.0,5.0,,5.0,3,8,True,5,False,,False,Rank,0,False
10,3,10,Kate Gosselin,Tony Dovolani,35,TV Personality,Pennsylvania,5.0,5.0,5.0,,5.0,3,8,True,5,False,,False,Rank,0,False
10,4,10,Kate Gosselin,Tony Dovolani,35,TV Personality,Pennsylvania,5.0,5.5,5.5,,5.333333333333333,3,8,True,5,False,,False,Rank,0,False
10,5,10,Kate Gosselin,Tony Dovolani,35,TV Personality,Pennsylvania,5.0,5.0,5.0,,5.0,3,8,True,5,False,,False,Rank,0,False
10,1,11,Jake Pavelka,Chelsie Hightower,32,TV Personality,Texas,7.0,6.0,7.0,,6.666666666666667,3,7,True,6,False,,False,Rank,0,False
10,2,11,Jake Pavelka,Chelsie Hightower,32,TV Personality,Texas,6.0,7.0,7.0,,6.666666666666667,3,7,True,6,False,,False,Rank,0,False
10,3,11,Jake Pavelka,Chelsie Hightower,32,TV Personality,Texas,7.0,7.0,7.0,,7.0,3,7,True,6,False,,False,Rank,0,False
10,4,11,Jake Pavelka,Chelsie Hightower,32,TV Personality,Texas,6.5,6.5,6.0,,6.333333333333333,3,7,True,6,False,,False,Rank,0,False
10,5,11,Jake Pavelka,Chelsie Hightower,32,TV Personality,Texas,8.0,7.0,8.0,,7.666666666666667,3,7,True,6,False,,False,Rank,0,False
10,6,11,Jake Pavelka,Chelsie Hightower,32,TV Personality,Texas,8.3333,8.3333,8.3333,,8.3333,3,7,True,6,False,,False,Rank,0,False
11,1,1,David Hasselhoff,Kym Johnson,58,Actor/Actress,Maryland,5.0,5.0,5.0,,5.0,3,12,True,1,False,,False,Rank,0,False
11,1,2,Florence Henderson,Corky Ballas,76,Actor/Actress,Indiana,6.0,6.0,6.0,,6.0,3,8,True,5,False,,False,Rank,0,False
11,2,2,Florence Henderson,Corky Ballas,76,Actor/Actress,Indiana,7.0,6.0,6.0,,6.333333333333333,3,8,True,5,False,,False,Rank,0,False
11,3,2,Florence Henderson,Corky Ballas,76,Actor/Actress,Indiana,7.0,6.0,7.0,,6.666666666666667,3,8,True,5,False,,False,Rank,0,False
11,4,2,Florence Henderson,Corky Ballas,76,Actor/Actress,Indiana,6.0,6.0,5.5,,5.833333333333333,3,8,True,5,False,,False,Rank,0,False
11,5,2,Florence Henderson,Corky Ballas,76,Actor/Actress,Indiana,7.0,7.0,7.0,,7.0,3,8,True,5,False,,False,Rank,0,False
11,1,3,Kyle Massey,Lacey Schwimmer,19,Actor/Actress,Georgia,8.0,7.0,8.0,,7.666666666666667,3,2,True,10,False,,False,Rank,0,True
11,2,3,Kyle Massey,Lacey Schwimmer,19,Actor/Actress,Georgia,8.0,7.0,7.0,,7.333333333333333,3,2,True,10,False,,False,Rank,0,True
11,3,3,Kyle Massey,Lacey Schwimmer,19,Actor/Actress,Georgia,8.0,7.0,8.0,,7.666666666666667,3,2,True,10,False,,False,Rank,0,True
11,4,3,Kyle Massey,Lacey Schwimmer,19,Actor/Actress,Georgia,7.0,6.5,6.5,,6.666666666666667,3,2,True,10,False,,False,Rank,0,True
11,5,3,Kyle Massey,Lacey Schwimmer,19,Actor/Actress,Georgia,8.0,5.0,7.0,,6.666666666666667,3,2,True,10,False,,False,Rank,0,True
11,6,3,Kyle Massey,Lacey Schwimmer,19,Actor/Actress,Georgia,10.3333,9.3333,10.3333,,9.999966666666666,3,2,True,10,False,,False,Rank,0,True
11,7,3,Kyle Massey,Lacey Schwimmer,19,Actor/Actress,Georgia,9.0,8.5,8.0,8.0,8.375,4,2,True,10,False,,False,Rank,0,True
11,8,3,Kyle Massey,Lacey Schwimmer,19,Actor/Actress,Georgia,9.5,9.0,9.5,,9.333333333333334,3,2,True,10,False,,False,Rank,0,True
11,9,3,Kyle Massey,Lacey Schwimmer,19,Actor/Actress,Georgia,10.0,9.0,10.0,,9.666666666666666,3,2,True,10,False,,False,Rank,0,True
11,10,3,Kyle Massey,Lacey Schwimmer,19,Actor/Actress,Georgia,9.3333,8.6666,9.3333,,9.111066666666666,3,2,True,10,False,,False,Rank,0,True
11,1,4,Jennifer Grey,Derek Hough,50,Actor/Actress,New York,8.0,8.0,8.0,,8.0,3,1,True,10,False,,False,Rank,0,True
11,2,4,Jennifer Grey,Derek Hough,50,Actor/Actress,New York,8.0,8.0,8.0,,8.0,3,1,True,10,False,,False,Rank,0,True
11,3,4,Jennifer Grey,Derek Hough,50,Actor/Actress,New York,8.0,8.0,8.0,,8.0,3,1,True,10,False,,False,Rank,0,True
11,4,4,Jennifer Grey,Derek Hough,50,Actor/Actress,New York,9.5,9.0,9.5,,9.333333333333334,3,1,True,10,False,,False,Rank,0,True
11,5,4,Jennifer Grey,Derek Hough,50,Actor/Actress,New York,8.0,8.0,9.0,,8.333333333333334,3,1,True,10,False,,False,Rank,0,True
11,6,4,Jennifer Grey,Derek Hough,50,Actor/Actress,New York,9.0,10.0,10.0,,9.666666666666666,3,1,True,10,False,,False,Rank,0,True
11,7,4,Jennifer Grey,Derek Hough,50,Actor/Actress,New York,9.5,9.0,9.0,9.0,9.125,4,1,True,10,False,,False,Rank,0,True
11,8,4,Jennifer Grey,Derek Hough,50,Actor/Actress,New York,9.5,9.5,9.5,,9.5,3,1,True,10,False,,False,Rank,0,True
11,9,4,Jennifer Grey,Derek Hough,50,Actor/Actress,New York,10.0,10.0,10.0,,10.0,3,1,True,10,False,,False,Rank,0,True
11,10,4,Jennifer Grey,Derek Hough,50,Actor/Actress,New York,10.0,10.0,10.0,,10.0,3,1,True,10,False,,False,Rank,0,True
11,1,5,Rick Fox,Cheryl Burke,41,Athlete,,8.0,7.0,7.0,,7.333333333333333,3,6,True,7,False,,False,Rank,0,False
11,2,5,Rick Fox,Cheryl Burke,41,Athlete,,7.0,7.0,7.0,,7.0,3,6,True,7,False,,False,Rank,0,False
11,3,5,Rick Fox,Cheryl Burke,41,Athlete,,8.0,8.0,8.0,,8.0,3,6,True,7,False,,False,Rank,0,False
11,4,5,Rick Fox,Cheryl Burke,41,Athlete,,6.0,7.0,6.5,,6.5,3,6,True,7,False,,False,Rank,0,False
11,5,5,Rick Fox,Cheryl Burke,41,Athlete,,8.0,8.0,8.0,,8.0,3,6,True,7,False,,False,Rank,0,False
11,6,5,Rick Fox,Cheryl Burke,41,Athlete,,10.0,10.0,10.0,,10.0,3,6,True,7,False,,False,Rank,0,False
11,7,5,Rick Fox,Cheryl Burke,41,Athlete,,9.0,8.5,8.5,8.5,8.625,4,6,True,7,False,,False,Rank,0,False
11,1,6,Kurt Warner,Anna Trebunskaya,39,Athlete,Iowa,7.0,5.0,7.0,,6.333333333333333,3,5,True,8,False,,False,Rank,0,False
11,2,6,Kurt Warner,Anna Trebunskaya,39,Athlete,Iowa,7.0,7.0,7.0,,7.0,3,5,True,8,False,,False,Rank,0,False
11,3,6,Kurt Warner,Anna Trebunskaya,39,Athlete,Iowa,8.0,8.0,7.0,,7.666666666666667,3,5,True,8,False,,False,Rank,0,False
11,4,6,Kurt Warner,Anna Trebunskaya,39,Athlete,Iowa,6.0,5.5,5.5,,5.666666666666667,3,5,True,8,False,,False,Rank,0,False
11,5,6,Kurt Warner,Anna Trebunskaya,39,Athlete,Iowa,8.0,8.0,8.0,,8.0,3,5,True,8,False,,False,Rank,0,False
11,6,6,Kurt Warner,Anna Trebunskaya,39,Athlete,Iowa,7.3333,7.3333,7.3333,,7.3333,3,5,True,8,False,,False,Rank,0,False
11,7,6,Kurt Warner,Anna Trebunskaya,39,Athlete,Iowa,9.5,8.5,8.5,8.5,8.75,4,5,True,8,False,,False,Rank,0,False
11,8,6,Kurt Warner,Anna Trebunskaya,39,Athlete,Iowa,8.0,8.0,8.0,,8.0,3,5,True,8,False,,False,Rank,0,False
11,1,7,Margaret Cho,Louis van Amstel,41,Comedian,California,5.0,5.0,5.0,,5.0,3,10,True,3,False,,False,Rank,0,False
11,2,7,Margaret Cho,Louis van Amstel,41,Comedian,California,6.0,6.0,6.0,,6.0,3,10,True,3,False,,False,Rank,0,False
11,3,7,Margaret Cho,Louis van Amstel,41,Comedian,California,6.0,6.0,6.0,,6.0,3,10,True,3,False,,False,Rank,0,False
11,1,8,Michael Bolton,Chelsie Hightower,57,Singer/Rapper,Connecticut,6.0,5.0,5.0,,5.333333333333333,3,11,True,2,False,,False,Rank,0,False
11,2,8,Michael Bolton,Chelsie Hightower,57,Singer/Rapper,Connecticut,4.0,5.0,3.0,,4.0,3,11,True,2,False,,False,Rank,0,False
11,1,9,Brandy,Maksim Chmerkoskiy,31,Singer/Rapper,Mississippi,7.0,8.0,8.0,,7.666666666666667,3,4,True,9,False,,False,Rank,0,False
11,2,9,Brandy,Maksim Chmerkoskiy,31,Singer/Rapper,Mississippi,7.0,7.0,7.0,,7.0,3,4,True,9,False,,False,Rank,0,False
11,3,9,Brandy,Maksim Chmerkoskiy,31,Singer/Rapper,Mississippi,8.0,8.0,8.0,,8.0,3,4,True,9,False,,False,Rank,0,False
11,4,9,Brandy,Maksim Chmerkoskiy,31,Singer/Rapper,Mississippi,8.0,8.0,8.0,,8.0,3,4,True,9,False,,False,Rank,0,False
11,5,9,Brandy,Maksim Chmerkoskiy,31,Singer/Rapper,Mississippi,9.0,9.0,9.0,,9.0,3,4,True,9,False,,False,Rank,0,False
11,6,9,Brandy,Maksim Chmerkoskiy,31,Singer/Rapper,Mississippi,11.3333,12.3333,12.3333,,11.999966666666666,3,4,True,9,False,,False,Rank,0,False
11,7,9,Brandy,Maksim Chmerkoskiy,31,Singer/Rapper,Mississippi,9.0,9.0,9.5,9.0,9.125,4,4,True,9,False,,False,Rank,0,False
11,8,9,Brandy,Maksim Chmerkoskiy,31,Singer/Rapper,Mississippi,9.0,9.5,10.0,,9.5,3,4,True,9,False,,False,Rank,0,False
11,9,9,Brandy,Maksim Chmerkoskiy,31,Singer/Rapper,Mississippi,9.5,9.5,9.5,,9.5,3,4,True,9,False,,False,Rank,0,False
11,1,10,The Situation,Karina Smirnoff,28,TV Personality,New York,5.0,5.0,5.0,,5.0,3,9,True,4,False,,False,Rank,0,False
11,2,10,The Situation,Karina Smirnoff,28,TV Personality,New York,6.0,6.0,6.0,,6.0,3,9,True,4,False,,False,Rank,0,False
11,3,10,The Situation,Karina Smirnoff,28,TV Personality,New York,7.0,6.0,7.0,,6.666666666666667,3,9,True,4,False,,False,Rank,0,False
11,4,10,The Situation,Karina Smirnoff,28,TV Personality,New York,5.0,4.5,4.5,,4.666666666666667,3,9,True,4,False,,False,Rank,0,False
11,1,11,Audrina Patridge,Tony Dovolani,25,TV Personality,California,6.0,7.0,6.0,,6.333333333333333,3,7,True,6,False,,False,Rank,0,False
11,2,11,Audrina Patridge,Tony Dovolani,25,TV Personality,California,8.0,8.0,7.0,,7.666666666666667,3,7,True,6,False,,False,Rank,0,False
11,3,11,Audrina Patridge,Tony Dovolani,25,TV Personality,California,8.0,9.0,9.0,,8.666666666666666,3,7,True,6,False,,False,Rank,0,False
11,4,11,Audrina Patridge,Tony Dovolani,25,TV Personality,California,8.0,7.5,7.5,,7.666666666666667,3,7,True,6,False,,False,Rank,0,False
11,5,11,Audrina Patridge,Tony Dovolani,25,TV Personality,California,7.0,8.0,8.0,,7.666666666666667,3,7,True,6,False,,False,Rank,0,False
11,6,11,Audrina Patridge,Tony Dovolani,25,TV Personality,California,10.6666,10.6666,10.6666,,10.6666,3,7,True,6,False,,False,Rank,0,False
11,1,12,Bristol Palin,Mark Ballas,19,TV Personality,Alaska,6.0,6.0,6.0,,6.0,3,3,True,10,False,,False,Rank,0,True
11,2,12,Bristol Palin,Mark Ballas,19,TV Personality,Alaska,7.0,8.0,7.0,,7.333333333333333,3,3,True,10,False,,False,Rank,0,True
11,3,12,Bristol Palin,Mark Ballas,19,TV Personality,Alaska,6.0,6.0,7.0,,6.333333333333333,3,3,True,10,False,,False,Rank,0,True
11,4,12,Bristol Palin,Mark Ballas,19,TV Personality,Alaska,5.0,5.5,5.5,,5.333333333333333,3,3,True,10,False,,False,Rank,0,True
11,5,12,Bristol Palin,Mark Ballas,19,TV Personality,Alaska,6.0,6.0,6.0,,6.0,3,3,True,10,False,,False,Rank,0,True
11,6,12,Bristol Palin,Mark Ballas,19,TV Personality,Alaska,9.6666,8.6666,9.6666,,9.333266666666667,3,3,True,10,False,,False,Rank,0,True
11,7,12,Bristol Palin,Mark Ballas,19,TV Personality,Alaska,8.5,8.0,8.0,8.0,8.125,4,3,True,10,False,,False,Rank,0,True
11,8,12,Bristol Palin,Mark Ballas,19,TV Personality,Alaska,7.5,8.0,8.0,,7.833333333333333,3,3,True,10,False,,False,Rank,0,True
11,9,12,Bristol Palin,Mark Ballas,19,TV Personality,Alaska,8.5,9.0,9.0,,8.833333333333334,3,3,True,10,False,,False,Rank,0,True
11,10,12,Bristol Palin,Mark Ballas,19,TV Personality,Alaska,8.3333,9.0,8.3333,,8.555533333333335,3,3,True,10,False,,False,Rank,0,True
12,1,1,Ralph Macchio,Karina Smirnoff,49,Actor/Actress,New York,8.0,8.0,8.0,,8.0,3,4,True,9,False,,False,Rank,0,False
12,2,1,Ralph Macchio,Karina Smirnoff,49,Actor/Actress,New York,7.0,7.0,7.0,,7.0,3,4,True,9,False,,False,Rank,0,False
12,3,1,Ralph Macchio,Karina Smirnoff,49,Actor/Actress,New York,7.0,7.0,7.0,,7.0,3,4,True,9,False,,False,Rank,0,False
12,4,1,Ralph Macchio,Karina Smirnoff,49,Actor/Actress,New York,8.0,8.0,9.0,,8.333333333333334,3,4,True,9,False,,False,Rank,0,False
12,5,1,Ralph Macchio,Karina Smirnoff,49,Actor/Actress,New York,8.0,7.0,7.0,,7.333333333333333,3,4,True,9,False,,False,Rank,0,False
12,6,1,Ralph Macchio,Karina Smirnoff,49,Actor/Actress,New York,8.0,8.0,8.0,,8.0,3,4,True,9,False,,False,Rank,0,False
12,7,1,Ralph Macchio,Karina Smirnoff,49,Actor/Actress,New York,9.0,8.5,7.5,8.0,8.25,4,4,True,9,False,,False,Rank,0,False
12,8,1,Ralph Macchio,Karina Smirnoff,49,Actor/Actress,New York,7.5,7.5,8.0,,7.666666666666667,3,4,True,9,False,,False,Rank,0,False
12,9,1,Ralph Macchio,Karina Smirnoff,49,Actor/Actress,New York,8.0,8.0,8.0,,8.0,3,4,True,9,False,,False,Rank,0,False
12,1,2,Chelsea Kane,Mark Ballas,22,Actor/Actress,Arizona,7.0,7.0,7.0,,7.0,3,3,True,10,False,,False,Rank,0,True
12,2,2,Chelsea Kane,Mark Ballas,22,Actor/Actress,Arizona,6.0,5.0,7.0,,6.0,3,3,True,10,False,,False,Rank,0,True
12,3,2,Chelsea Kane,Mark Ballas,22,Actor/Actress,Arizona,7.0,8.0,8.0,,7.666666666666667,3,3,True,10,False,,False,Rank,0,True
12,4,2,Chelsea Kane,Mark Ballas,22,Actor/Actress,Arizona,9.0,8.0,9.0,,8.666666666666666,3,3,True,10,False,,False,Rank,0,True
12,5,2,Chelsea Kane,Mark Ballas,22,Actor/Actress,Arizona,9.0,8.0,9.0,,8.666666666666666,3,3,True,10,False,,False,Rank,0,True
12,6,2,Chelsea Kane,Mark Ballas,22,Actor/Actress,Arizona,10.0,9.0,9.0,,9.333333333333334,3,3,True,10,False,,False,Rank,0,True
12,7,2,Chelsea Kane,Mark Ballas,22,Actor/Actress,Arizona,8.0,8.5,7.5,8.0,8.0,4,3,True,10,False,,False,Rank,0,True
12,8,2,Chelsea Kane,Mark Ballas,22,Actor/Actress,Arizona,9.0,9.0,9.5,,9.166666666666666,3,3,True,10,False,,False,Rank,0,True
12,9,2,Chelsea Kane,Mark Ballas,22,Actor/Actress,Arizona,12.0,12.0,12.5,,12.166666666666666,3,3,True,10,False,,False,Rank,0,True
12,10,2,Chelsea Kane,Mark Ballas,22,Actor/Actress,Arizona,10.0,9.6666,10.0,,9.888866666666667,3,3,True,10,False,,False,Rank,0,True
12,1,3,Kirstie Alley,Maksim Chmerkoskiy,60,Actor/Actress,Kansas,8.0,7.0,8.0,,7.666666666666667,3,2,True,10,False,,False,Rank,0,True
12,2,3,Kirstie Alley,Maksim Chmerkoskiy,60,Actor/Actress,Kansas,7.0,6.0,7.0,,6.666666666666667,3,2,True,10,False,,False,Rank,0,True
12,3,3,Kirstie Alley,Maksim Chmerkoskiy,60,Actor/Actress,Kansas,7.0,7.0,7.0,,7.0,3,2,True,10,False,,False,Rank,0,True
12,4,3,Kirstie Alley,Maksim Chmerkoskiy,60,Actor/Actress,Kansas,7.0,7.0,8.0,,7.333333333333333,3,2,True,10,False,,False,Rank,0,True
12,5,3,Kirstie Alley,Maksim Chmerkoskiy,60,Actor/Actress,Kansas,8.0,7.0,8.0,,7.666666666666667,3,2,True,10,False,,False,Rank,0,True
12,6,3,Kirstie Alley,Maksim Chmerkoskiy,60,Actor/Actress,Kansas,8.0,9.0,9.0,,8.666666666666666,3,2,True,10,False,,False,Rank,0,True
12,7,3,Kirstie Alley,Maksim Chmerkoskiy,60,Actor/Actress,Kansas,8.0,7.0,7.0,8.0,7.5,4,2,True,10,False,,False,Rank,0,True
12,8,3,Kirstie Alley,Maksim Chmerkoskiy,60,Actor/Actress,Kansas,8.5,9.0,9.0,,8.833333333333334,3,2,True,10,False,,False,Rank,0,True
12,9,3,Kirstie Alley,Maksim Chmerkoskiy,60,Actor/Actress,Kansas,9.0,9.0,9.0,,9.0,3,2,True,10,False,,False,Rank,0,True
12,10,3,Kirstie Alley,Maksim Chmerkoskiy,60,Actor/Actress,Kansas,9.3333,9.3333,9.3333,,9.3333,3,2,True,10,False,,False,Rank,0,True
12,1,4,Hines Ward,Kym Johnson,35,Athlete,,7.0,7.0,7.0,,7.0,3,1,True,10,False,,False,Rank,0,True
12,2,4,Hines Ward,Kym Johnson,35,Athlete,,8.0,7.0,8.0,,7.666666666666667,3,1,True,10,False,,False,Rank,0,True
12,3,4,Hines Ward,Kym Johnson,35,Athlete,,9.0,8.0,8.0,,8.333333333333334,3,1,True,10,False,,False,Rank,0,True
12,4,4,Hines Ward,Kym Johnson,35,Athlete,,9.0,8.0,8.0,,8.333333333333334,3,1,True,10,False,,False,Rank,0,True
12,5,4,Hines Ward,Kym Johnson,35,Athlete,,9.0,9.0,9.0,,9.0,3,1,True,10,False,,False,Rank,0,True
12,6,4,Hines Ward,Kym Johnson,35,Athlete,,9.0,9.0,9.0,,9.0,3,1,True,10,False,,False,Rank,0,True
12,7,4,Hines Ward,Kym Johnson,35,Athlete,,8.0,8.0,8.0,9.0,8.25,4,1,True,10,False,,False,Rank,0,True
12,8,4,Hines Ward,Kym Johnson,35,Athlete,,9.0,9.0,9.0,,9.0,3,1,True,10,False,,False,Rank,0,True
12,9,4,Hines Ward,Kym Johnson,35,Athlete,,10.0,10.0,10.0,,10.0,3,1,True,10,False,,False,Rank,0,True
12,10,4,Hines Ward,Kym Johnson,35,Athlete,,10.0,9.6666,10.0,,9.888866666666667,3,1,True,10,False,,False,Rank,0,True
12,1,5,Sugar Ray Leonard,Anna Trebunskaya,54,Athlete,North Carolina,6.0,5.0,6.0,,5.666666666666667,3,9,True,4,False,,False,Rank,0,False
12,2,5,Sugar Ray Leonard,Anna Trebunskaya,54,Athlete,North Carolina,6.0,5.0,6.0,,5.666666666666667,3,9,True,4,False,,False,Rank,0,False
12,3,5,Sugar Ray Leonard,Anna Trebunskaya,54,Athlete,North Carolina,7.0,6.0,7.0,,6.666666666666667,3,9,True,4,False,,False,Rank,0,False
12,4,5,Sugar Ray Leonard,Anna Trebunskaya,54,Athlete,North Carolina,7.0,7.0,7.0,,7.0,3,9,True,4,False,,False,Rank,0,False
12,1,6,Chris Jericho,Cheryl Burke,40,Athlete,New York,7.0,6.0,6.0,,6.333333333333333,3,7,True,6,False,,False,Rank,0,False
12,2,6,Chris Jericho,Cheryl Burke,40,Athlete,New York,8.0,7.0,8.0,,7.666666666666667,3,7,True,6,False,,False,Rank,0,False
12,3,6,Chris Jericho,Cheryl Burke,40,Athlete,New York,7.0,7.0,7.0,,7.0,3,7,True,6,False,,False,Rank,0,False
12,4,6,Chris Jericho,Cheryl Burke,40,Athlete,New York,8.0,7.0,8.0,,7.666666666666667,3,7,True,6,False,,False,Rank,0,False
12,5,6,Chris Jericho,Cheryl Burke,40,Athlete,New York,9.0,8.0,9.0,,8.666666666666666,3,7,True,6,False,,False,Rank,0,False
12,6,6,Chris Jericho,Cheryl Burke,40,Athlete,New York,7.0,8.0,7.0,,7.333333333333333,3,7,True,6,False,,False,Rank,0,False
12,1,7,Petra Nemcova,Dmitry Chaplin,31,Model,,6.0,6.0,6.0,,6.0,3,8,True,5,False,,False,Rank,0,False
12,2,7,Petra Nemcova,Dmitry Chaplin,31,Model,,6.0,6.0,6.0,,6.0,3,8,True,5,False,,False,Rank,0,False
12,3,7,Petra Nemcova,Dmitry Chaplin,31,Model,,8.0,9.0,8.0,,8.333333333333334,3,8,True,5,False,,False,Rank,0,False
12,4,7,Petra Nemcova,Dmitry Chaplin,31,Model,,8.0,7.0,8.0,,7.666666666666667,3,8,True,5,False,,False,Rank,0,False
12,5,7,Petra Nemcova,Dmitry Chaplin,31,Model,,7.0,7.0,8.0,,7.333333333333333,3,8,True,5,False,,False,Rank,0,False
12,1,8,Mike Catherwood,Lacey Schwimmer,32,Radio Personality,California,5.0,4.0,4.0,,4.333333333333333,3,11,True,2,False,,False,Rank,0,False
12,2,8,Mike Catherwood,Lacey Schwimmer,32,Radio Personality,California,6.0,5.0,6.0,,5.666666666666667,3,11,True,2,False,,False,Rank,0,False
12,1,9,Romeo,Chelsie Hightower,21,Singer/Rapper,Louisiana,7.0,6.0,6.0,,6.333333333333333,3,5,True,8,False,,False,Rank,0,False
12,2,9,Romeo,Chelsie Hightower,21,Singer/Rapper,Louisiana,7.0,8.0,8.0,,7.666666666666667,3,5,True,8,False,,False,Rank,0,False
12,3,9,Romeo,Chelsie Hightower,21,Singer/Rapper,Louisiana,7.0,6.0,7.0,,6.666666666666667,3,5,True,8,False,,False,Rank,0,False
12,4,9,Romeo,Chelsie Hightower,21,Singer/Rapper,Louisiana,7.0,8.0,8.0,,7.666666666666667,3,5,True,8,False,,False,Rank,0,False
12,5,9,Romeo,Chelsie Hightower,21,Singer/Rapper,Louisiana,9.0,8.0,9.0,,8.666666666666666,3,5,True,8,False,,False,Rank,0,False
12,6,9,Romeo,Chelsie Hightower,21,Singer/Rapper,Louisiana,10.0,9.0,9.0,,9.333333333333334,3,5,True,8,False,,False,Rank,0,False
12,7,9,Romeo,Chelsie Hightower,21,Singer/Rapper,Louisiana,7.5,8.0,7.0,7.5,7.5,4,5,True,8,False,,False,Rank,0,False
12,8,9,Romeo,Chelsie Hightower,21,Singer/Rapper,Louisiana,8.5,9.0,8.5,,8.666666666666666,3,5,True,8,False,,False,Rank,0,False
12,1,10,Wendy Williams,Tony Dovolani,46,TV Personality,New Jersey,5.0,4.0,5.0,,4.666666666666667,3,10,True,3,False,,False,Rank,0,False
12,2,10,Wendy Williams,Tony Dovolani,46,TV Personality,New Jersey,6.0,5.0,6.0,,5.666666666666667,3,10,True,3,False,,False,Rank,0,False
12,3,10,Wendy Williams,Tony Dovolani,46,TV Personality,New Jersey,5.0,5.0,5.0,,5.0,3,10,True,3,False,,False,Rank,0,False
12,1,11,Kendra Wilkinson,Louis van Amstel,25,TV Personality,California,6.0,6.0,6.0,,6.0,3,6,True,7,False,,False,Rank,0,False
